id,confidence,band,topic,wd,imp,nov,pr,dp,chars,flags
00000009439,0.85,high,number theory,3,3,3,2,4,350,no_quant
00000009440,0.85,high,number theory,3,3,3,2,4,399,no_quant
00000009442,0.85,high,number theory,3,2,3,2,5,360,no_quant
00000009443,0.85,high,number theory,3,3,3,3,4,349,no_quant
00000009444,0.85,high,number theory,3,2,3,2,3,353,no_quant
00000009447,0.85,high,number theory,3,2,3,2,4,344,no_quant
00000009448,0.85,high,number theory,3,3,3,3,4,355,no_quant
00000009450,0.85,high,number theory,3,2,3,2,4,399,no_quant
00000009451,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,347,no_quant
00000009453,0.85,high,number theory,3,4,3,4,4,355,no_quant
00000009454,0.85,high,number theory,3,2,3,2,3,354,no_quant
00000009455,0.85,high,number theory,3,2,3,2,4,373,no_quant
00000009457,0.85,high,number theory,3,2,3,2,4,390,no_quant
00000009458,0.85,high,number theory,3,2,3,2,4,383,no_quant
00000009459,0.85,high,number theory,3,2,3,2,4,362,no_quant
00000009461,0.85,high,algebra / representation theory,5,2,3,2,3,387,
00000009462,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,426,no_quant
00000009463,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,384,no_quant
00000009464,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,378,no_quant
00000009466,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,387,no_quant
00000009467,0.85,high,topology / geometry,3,2,3,2,4,391,no_quant
00000009468,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,405,no_quant
00000009469,0.85,high,algebra / representation theory,3,3,3,3,5,361,no_quant
00000009470,0.85,high,probability,3,4,2,3,4,392,no_quant
00000009471,0.85,high,combinatorics / discrete,3,2,3,2,4,391,no_quant
00000009473,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,401,no_quant
00000009475,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,395,no_quant
00000009476,0.85,high,algebra / representation theory,3,3,3,3,4,377,no_quant
00000009478,0.85,high,logic / complexity,3,2,3,2,4,378,no_quant
00000009479,0.85,high,algebra / representation theory,3,2,3,2,4,335,no_quant
00000009480,0.85,high,algebra / representation theory,3,4,3,3,4,407,no_quant
00000009481,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,360,no_quant
00000009484,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,379,no_quant
00000009485,0.85,high,algebra / representation theory,3,2,3,2,4,362,no_quant
00000009488,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,399,no_quant
00000009489,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,365,no_quant
00000009490,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,409,no_quant
00000009491,0.85,high,number theory,3,3,3,2,4,408,no_quant
00000009492,0.85,high,number theory,3,3,2,2,5,371,no_quant
00000009493,0.85,high,number theory,3,2,3,2,4,361,no_quant
00000009494,0.85,high,probability,3,2,3,2,5,398,no_quant
00000009498,0.85,high,number theory,3,2,3,2,5,381,no_quant
00000009500,0.85,high,number theory,3,2,3,2,4,332,no_quant
00000009501,0.85,high,number theory,3,2,3,2,4,368,no_quant
00000009502,0.85,high,number theory,3,3,3,3,5,365,no_quant
00000009503,0.85,high,analysis / PDE / dynamics,5,3,3,2,3,400,
00000009505,0.85,high,number theory,3,2,3,2,5,384,no_quant
00000009506,0.85,high,combinatorics / discrete,3,2,3,2,4,384,no_quant
00000009507,0.85,high,number theory,3,3,3,3,5,342,no_quant
00000009508,0.85,high,number theory,3,3,3,3,4,353,no_quant
00000009509,0.85,high,number theory,3,2,3,2,4,359,no_quant
00000009511,0.85,high,combinatorics / discrete,3,3,3,3,4,383,no_quant
00000009512,0.85,high,combinatorics / discrete,3,2,3,2,4,305,no_quant
00000009513,0.85,high,number theory,3,2,3,2,4,361,no_quant
00000009514,0.85,high,number theory,3,2,3,2,4,342,no_quant
00000009515,0.85,high,combinatorics / discrete,3,2,3,2,4,374,no_quant
00000009517,0.85,high,number theory,3,2,3,2,4,397,no_quant
00000009518,0.85,high,number theory,3,2,3,2,4,372,no_quant
00000009519,0.85,high,number theory,3,3,3,3,4,397,no_quant
00000009520,0.85,high,number theory,3,2,3,2,4,409,no_quant
00000009521,0.85,high,analysis / PDE / dynamics,5,3,3,2,2,1040,
00000009522,0.85,high,analysis / PDE / dynamics,5,4,3,3,3,1030,
00000009524,0.85,high,probability,3,2,3,2,3,803,no_quant
00000009526,0.85,high,analysis / PDE / dynamics,4,2,3,2,4,826,
00000009528,0.85,high,number theory,5,3,3,2,3,799,
00000009529,0.85,high,topology / geometry,3,2,3,2,4,842,no_quant
00000009530,0.85,high,analysis / PDE / dynamics,5,3,3,2,2,907,
00000009531,0.85,high,analysis / PDE / dynamics,3,3,2,2,2,689,no_quant
00000009532,0.85,high,analysis / PDE / dynamics,4,4,3,3,5,919,
00000009534,0.85,high,algebra / representation theory,3,4,2,3,2,738,no_quant
00000009538,0.85,high,analysis / PDE / dynamics,5,3,3,3,4,767,
00000009539,0.85,high,probability,5,3,3,3,4,732,
00000009540,0.85,high,probability,5,4,2,3,4,823,
00000009542,0.85,high,combinatorics / discrete,3,2,3,2,4,716,no_quant
00000009543,0.85,high,probability,5,3,3,3,4,880,
00000009544,0.85,high,combinatorics / discrete,3,2,3,1,2,822,no_quant
00000009545,0.85,high,analysis / PDE / dynamics,3,3,3,2,2,820,no_quant
00000009546,0.85,high,number theory,5,3,3,2,3,721,
00000009547,0.85,high,analysis / PDE / dynamics,5,3,3,2,2,767,
00000009548,0.85,high,algebra / representation theory,4,3,3,2,3,822,
00000009550,0.85,high,analysis / PDE / dynamics,3,2,3,1,1,788,no_quant
00000009553,0.85,high,analysis / PDE / dynamics,2,2,3,1,2,710,no_quant
00000009555,0.85,high,combinatorics / discrete,4,3,3,3,4,869,
00000009557,0.85,high,number theory,3,4,2,3,2,760,no_quant
00000009558,0.85,high,algebraic geometry,3,2,3,2,3,733,no_quant
00000009559,0.85,high,number theory,4,4,3,3,2,671,
00000009561,0.85,high,analysis / PDE / dynamics,5,3,3,3,4,717,
00000009562,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,790,no_quant
00000009563,0.85,high,number theory,3,2,3,2,5,796,no_quant
00000009564,0.85,high,algebra / representation theory,5,3,3,2,3,700,
00000009565,0.85,high,number theory,3,3,2,2,5,463,no_quant
00000009567,0.85,high,probability,3,2,3,2,4,808,no_quant
00000009569,0.85,high,number theory,3,2,3,2,4,645,no_quant
00000009570,0.85,high,topology / geometry,3,2,3,2,4,771,no_quant
00000009571,0.85,high,number theory,5,3,3,2,2,664,
00000009572,0.85,high,number theory,4,2,3,1,1,770,
00000009573,0.85,high,topology / geometry,3,2,3,2,4,801,no_quant
00000009574,0.85,high,topology / geometry,4,4,3,4,5,641,
00000009575,0.85,high,analysis / PDE / dynamics,3,3,3,3,3,771,no_quant
00000009576,0.85,high,algebra / representation theory,3,2,3,2,3,716,no_quant
00000009577,0.85,high,algebraic geometry,5,4,3,3,2,672,
00000009578,0.85,high,analysis / PDE / dynamics,5,5,2,4,4,691,
00000009580,0.85,high,analysis / PDE / dynamics,5,4,3,3,4,712,
00000009581,0.85,high,number theory,4,3,3,3,3,766,
00000009582,0.85,high,topology / geometry,3,3,3,3,4,693,no_quant
00000009584,0.85,high,combinatorics / discrete,5,3,3,2,2,654,
00000009585,0.85,high,analysis / PDE / dynamics,3,4,3,3,3,685,
00000009586,0.85,high,algebra / representation theory,3,3,3,3,3,725,no_quant
00000009587,0.85,high,analysis / PDE / dynamics,5,4,3,3,5,699,
00000009588,0.85,high,topology / geometry,5,3,3,3,4,662,
00000009589,0.85,high,topology / geometry,5,4,3,3,2,646,
00000009591,0.85,high,algebraic geometry,3,2,3,1,1,705,no_quant
00000009592,0.85,high,topology / geometry,3,2,3,1,1,679,no_quant
00000009593,0.85,high,topology / geometry,5,3,3,3,4,603,
00000009594,0.85,high,topology / geometry,3,3,2,1,2,664,no_quant
00000009595,0.85,high,algebraic geometry,4,3,3,2,2,621,
00000009596,0.85,high,number theory,5,3,3,2,3,638,
00000009598,0.85,high,topology / geometry,3,3,3,3,3,631,no_quant
00000009599,0.85,high,topology / geometry,3,2,3,1,2,613,no_quant
00000009600,0.85,high,topology / geometry,5,3,3,2,2,602,
00000009601,0.85,high,topology / geometry,5,2,3,2,2,580,
00000009602,0.85,high,topology / geometry,3,2,3,2,3,673,no_quant
00000009603,0.85,high,topology / geometry,5,4,3,3,3,718,
00000009604,0.85,high,number theory,5,3,3,2,3,529,
00000009605,0.85,high,topology / geometry,5,2,3,2,3,556,
00000009607,0.85,high,analysis / PDE / dynamics,2,3,3,3,4,614,no_quant
00000009608,0.85,high,topology / geometry,5,3,2,2,2,694,
00000009609,0.85,high,topology / geometry,5,2,3,2,3,561,
00000009610,0.85,high,topology / geometry,3,2,3,2,5,737,no_quant
00000009611,0.85,high,number theory,3,3,3,3,3,796,no_quant
00000009612,0.85,high,number theory,4,3,3,2,3,713,
00000009615,0.85,high,analysis / PDE / dynamics,3,3,2,2,4,601,no_quant
00000009616,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,706,no_quant
00000009617,0.85,high,number theory,3,2,3,1,1,636,no_quant
00000009620,0.85,high,algebra / representation theory,3,3,3,2,4,704,no_quant
00000009621,0.85,high,number theory,3,3,3,2,2,685,no_quant
00000009623,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,718,no_quant
00000009624,0.85,high,algebra / representation theory,3,3,3,2,3,608,no_quant
00000009625,0.85,high,logic / complexity,5,3,3,1,2,555,
00000009626,0.85,high,analysis / PDE / dynamics,5,3,3,2,2,634,
00000009627,0.85,high,topology / geometry,3,3,2,2,3,704,no_quant
00000009629,0.85,high,analysis / PDE / dynamics,4,3,3,2,4,650,
00000009633,0.85,high,analysis / PDE / dynamics,3,4,3,4,4,584,no_quant
00000009634,0.85,high,number theory,3,2,3,1,1,647,no_quant
00000009635,0.85,high,number theory,3,2,3,2,3,662,no_quant
00000009636,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,619,no_quant
00000009637,0.85,high,combinatorics / discrete,3,2,3,2,4,593,no_quant
00000009640,0.85,high,logic / complexity,3,2,3,2,4,649,no_quant
00000009641,0.85,high,analysis / PDE / dynamics,3,2,3,1,3,687,no_quant
00000009643,0.85,high,algebra / representation theory,5,3,3,3,4,734,
00000009646,0.85,high,algebra / representation theory,3,3,3,3,4,695,no_quant
00000009648,0.85,high,analysis / PDE / dynamics,5,5,3,5,4,666,
00000009649,0.85,high,probability,4,4,3,4,5,614,
00000009651,0.85,high,number theory,3,2,3,2,4,660,no_quant
00000009652,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,647,no_quant
00000009653,0.85,high,probability,4,3,3,2,4,605,
00000009655,0.85,high,probability,4,3,3,3,5,629,
00000009656,0.85,high,probability,3,2,3,2,5,717,no_quant
00000009658,0.85,high,combinatorics / discrete,3,3,3,3,4,545,no_quant
00000009660,0.85,high,number theory,3,5,2,5,5,695,grand|no_quant
00000009661,0.85,high,number theory,3,4,3,4,5,716,no_quant
00000009662,0.85,high,analysis / PDE / dynamics,5,4,3,4,5,581,
00000009663,0.85,high,probability,3,2,3,2,4,614,no_quant
00000009664,0.85,high,analysis / PDE / dynamics,3,3,3,3,2,598,no_quant
00000009665,0.85,high,analysis / PDE / dynamics,3,3,3,3,3,625,no_quant
00000009667,0.85,high,analysis / PDE / dynamics,3,3,3,3,5,597,no_quant
00000009669,0.85,high,probability,3,3,3,3,4,539,no_quant
00000009674,0.85,high,number theory,3,4,2,3,3,649,no_quant
00000009675,0.85,high,number theory,3,2,3,2,2,712,no_quant
00000009677,0.85,high,number theory,3,3,3,3,4,748,no_quant
00000009679,0.85,high,number theory,4,4,3,3,2,653,
00000009681,0.85,high,number theory,3,2,3,2,3,484,no_quant
00000009682,0.85,high,analysis / PDE / dynamics,5,3,3,2,2,609,
00000009683,0.85,high,number theory,4,3,3,2,3,591,
00000009684,0.85,high,algebraic geometry,3,2,3,1,2,602,no_quant
00000009685,0.85,high,number theory,3,2,3,2,4,631,no_quant
00000009687,0.85,high,number theory,5,4,3,3,2,614,
00000009689,0.85,high,number theory,3,2,3,2,4,577,no_quant
00000009693,0.85,high,number theory,3,2,3,2,4,570,no_quant
00000009695,0.85,high,number theory,5,2,3,2,3,626,
00000009696,0.85,high,algebraic geometry,3,2,3,2,3,573,no_quant
00000009697,0.85,high,analysis / PDE / dynamics,4,3,3,2,3,624,
00000009699,0.85,high,number theory,3,3,3,3,5,532,no_quant
00000009700,0.85,high,combinatorics / discrete,4,3,3,1,2,628,
00000009704,0.85,high,algebra / representation theory,4,5,2,5,4,596,grand
00000009705,0.85,high,analysis / PDE / dynamics,4,3,3,3,4,698,
00000009708,0.85,high,analysis / PDE / dynamics,4,3,3,3,5,586,
00000009709,0.85,high,algebra / representation theory,3,3,3,3,3,560,no_quant
00000009710,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,591,no_quant
00000009711,0.85,high,number theory,3,3,3,3,4,569,no_quant
00000009712,0.85,high,algebra / representation theory,3,2,3,2,2,549,no_quant
00000009713,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,516,no_quant
00000009714,0.85,high,algebra / representation theory,5,3,3,3,5,547,
00000009715,0.85,high,analysis / PDE / dynamics,4,3,3,2,3,651,
00000009717,0.85,high,analysis / PDE / dynamics,3,3,3,3,5,625,no_quant
00000009718,0.85,high,algebra / representation theory,3,2,3,2,4,569,no_quant
00000009720,0.85,high,algebra / representation theory,3,2,3,2,3,562,no_quant
00000009721,0.85,high,probability,3,2,3,2,4,449,no_quant
00000009722,0.85,high,algebra / representation theory,3,2,3,2,3,558,no_quant
00000009723,0.85,high,topology / geometry,5,2,3,2,3,586,
00000009724,0.85,high,algebra / representation theory,4,3,3,3,5,554,
00000009725,0.85,high,algebra / representation theory,4,2,3,2,3,555,
00000009727,0.85,high,algebra / representation theory,3,3,3,3,3,600,no_quant
00000009728,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,576,no_quant
00000009729,0.85,high,number theory,3,2,3,2,4,558,no_quant
00000009730,0.85,high,number theory,3,2,3,2,4,578,no_quant
00000009731,0.85,high,algebra / representation theory,3,3,3,2,4,675,no_quant
00000009732,0.85,high,probability,3,2,3,1,2,591,no_quant
00000009735,0.85,high,probability,3,2,3,2,5,554,no_quant
00000009736,0.85,high,logic / complexity,3,3,2,2,4,590,no_quant
00000009737,0.85,high,algebra / representation theory,3,2,3,2,3,541,no_quant
00000009738,0.85,high,probability,3,2,3,2,4,583,no_quant
00000009739,0.85,high,logic / complexity,3,2,3,2,4,603,no_quant
00000009740,0.85,high,probability,5,3,3,3,5,528,
00000009741,0.85,high,number theory,5,2,3,1,1,618,
00000009742,0.85,high,combinatorics / discrete,3,3,2,2,3,609,no_quant
00000009744,0.85,high,number theory,3,3,3,3,4,595,no_quant
00000009745,0.85,high,combinatorics / discrete,3,2,3,2,3,579,no_quant
00000009746,0.85,high,analysis / PDE / dynamics,3,2,3,1,2,546,no_quant
00000009747,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,617,no_quant
00000009748,0.85,high,combinatorics / discrete,3,3,3,2,3,671,no_quant
00000009749,0.85,high,algebra / representation theory,3,3,3,1,1,554,no_quant
00000009750,0.85,high,number theory,3,2,3,2,4,619,no_quant
00000009751,0.85,high,algebra / representation theory,3,2,3,1,3,604,no_quant
00000009752,0.85,high,combinatorics / discrete,3,2,3,2,3,550,no_quant
00000009753,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,538,no_quant
00000009756,0.85,high,logic / complexity,3,2,3,2,4,612,no_quant
00000009759,0.85,high,number theory,2,2,3,2,5,524,no_quant
00000009760,0.85,high,probability,4,3,3,2,4,594,
00000009763,0.85,high,algebra / representation theory,3,3,2,2,4,615,no_quant
00000009764,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,610,no_quant
00000009765,0.85,high,analysis / PDE / dynamics,3,4,3,3,4,676,no_quant
00000009766,0.85,high,analysis / PDE / dynamics,3,4,3,3,4,602,no_quant
00000009768,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,671,no_quant
00000009769,0.85,high,analysis / PDE / dynamics,5,4,3,3,2,669,
00000009770,0.85,high,analysis / PDE / dynamics,3,4,3,3,4,577,no_quant
00000009772,0.85,high,analysis / PDE / dynamics,3,4,2,3,4,628,no_quant
00000009773,0.85,high,algebraic geometry,3,4,3,4,4,619,no_quant
00000009774,0.85,high,number theory,3,3,3,2,5,597,no_quant
00000009775,0.85,high,algebra / representation theory,3,3,3,3,3,556,no_quant
00000009778,0.85,high,number theory,4,3,3,3,4,562,
00000009780,0.85,high,number theory,3,2,3,2,5,581,no_quant
00000009781,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,569,no_quant
00000009783,0.85,high,algebra / representation theory,3,2,3,2,3,561,no_quant
00000009784,0.85,high,analysis / PDE / dynamics,3,3,2,2,3,571,no_quant
00000009786,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,544,no_quant
00000009789,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,564,no_quant
00000009790,0.85,high,number theory,3,2,3,2,4,564,no_quant
00000009791,0.85,high,topology / geometry,3,2,3,2,4,708,no_quant
00000009792,0.85,high,topology / geometry,3,3,2,2,4,630,no_quant
00000009793,0.85,high,algebra / representation theory,3,2,3,2,4,585,no_quant
00000009794,0.85,high,topology / geometry,3,3,3,3,5,633,no_quant
00000009795,0.85,high,analysis / PDE / dynamics,3,3,3,3,5,609,no_quant
00000009796,0.85,high,topology / geometry,3,2,3,2,5,605,no_quant
00000009797,0.85,high,analysis / PDE / dynamics,3,3,3,3,5,646,no_quant
00000009798,0.85,high,number theory,3,2,3,2,4,491,no_quant
00000009799,0.85,high,algebraic geometry,3,3,2,2,5,563,no_quant
00000009800,0.85,high,algebraic geometry,3,2,3,1,2,581,no_quant
00000009801,0.85,high,algebraic geometry,3,2,3,1,2,525,no_quant
00000009803,0.85,high,combinatorics / discrete,3,2,3,2,4,500,no_quant
00000009804,0.85,high,number theory,3,2,3,2,5,521,no_quant
00000009805,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,446,no_quant
00000009806,0.85,high,algebra / representation theory,5,3,2,2,4,624,
00000009807,0.85,high,algebraic geometry,3,3,2,2,5,548,no_quant
00000009810,0.85,high,number theory,3,3,3,2,5,572,no_quant
00000009812,0.85,high,topology / geometry,3,4,2,3,4,490,no_quant
00000009813,0.85,high,topology / geometry,3,3,3,2,4,512,no_quant
00000009814,0.85,high,topology / geometry,5,2,3,2,2,663,
00000009815,0.85,high,number theory,3,3,3,3,4,517,no_quant
00000009817,0.85,high,algebraic geometry,5,2,3,2,3,529,
00000009819,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,610,no_quant
00000009820,0.85,high,logic / complexity,4,3,3,3,5,539,
00000009821,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,645,no_quant
00000009823,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,592,no_quant
00000009824,0.85,high,analysis / PDE / dynamics,5,3,3,2,3,610,
00000009826,0.85,high,number theory,3,3,3,2,4,634,no_quant
00000009827,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,632,no_quant
00000009828,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,520,no_quant
00000009829,0.85,high,analysis / PDE / dynamics,4,3,3,2,4,455,
00000009831,0.85,high,algebra / representation theory,3,2,3,2,4,551,no_quant
00000009833,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,575,no_quant
00000009834,0.85,high,analysis / PDE / dynamics,4,3,3,3,5,516,
00000009835,0.85,high,probability,3,2,3,2,4,463,no_quant
00000009836,0.85,high,topology / geometry,3,2,3,2,3,537,no_quant
00000009837,0.85,high,algebra / representation theory,3,2,3,2,4,574,no_quant
00000009838,0.85,high,analysis / PDE / dynamics,5,3,3,2,3,478,
00000009839,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,525,no_quant
00000009840,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,543,no_quant
00000009843,0.85,high,analysis / PDE / dynamics,5,3,3,2,4,527,
